date,USA_cpi_value,USA_cpi_days_since_update,UK_cpi_value,UK_cpi_days_since_update,USA_cpi_yoy,USA_cpi_yoy_days_since_update,UK_cpi_yoy,UK_cpi_yoy_days_since_update,UK_cpi_yoy_log
2020-10-02,259.681,21.0,109.1,21,1.2810698495523853,21.0,1.1121408711770142,21.0,0.10628687051795563
2020-10-05,259.681,24.0,109.1,24,1.2810698495523853,24.0,1.1121408711770142,24.0,0.10628687051795563
2020-10-06,259.681,25.0,109.1,25,1.2810698495523853,25.0,1.1121408711770142,25.0,0.10628687051795563
2020-10-07,259.681,26.0,109.1,26,1.2810698495523853,26.0,1.1121408711770142,26.0,0.10628687051795563
2020-10-08,259.681,27.0,109.1,27,1.2810698495523853,27.0,1.1121408711770142,27.0,0.10628687051795563
2020-10-09,259.681,28.0,109.1,28,1.2810698495523853,28.0,1.1121408711770142,28.0,0.10628687051795563
2020-10-12,259.681,31.0,108.6,0,1.2810698495523853,31.0,0.18450184501843658,0.0,-1.6900958154516286
2020-10-13,260.209,0.0,108.6,1,1.3910228912373812,0.0,0.18450184501843658,1.0,-1.6900958154516286
2020-10-14,260.209,1.0,108.6,2,1.3910228912373812,1.0,0.18450184501843658,2.0,-1.6900958154516286
2020-10-15,260.209,2.0,108.6,3,1.3910228912373812,2.0,0.18450184501843658,3.0,-1.6900958154516286
2020-10-16,260.209,3.0,108.6,4,1.3910228912373812,3.0,0.18450184501843658,4.0,-1.6900958154516286
2020-10-19,260.209,6.0,108.6,7,1.3910228912373812,6.0,0.18450184501843658,7.0,-1.6900958154516286
2020-10-20,260.209,7.0,108.6,8,1.3910228912373812,7.0,0.18450184501843658,8.0,-1.6900958154516286
2020-10-21,260.209,8.0,108.6,9,1.3910228912373812,8.0,0.18450184501843658,9.0,-1.6900958154516286
2020-10-22,260.209,9.0,108.6,10,1.3910228912373812,9.0,0.18450184501843658,10.0,-1.6900958154516286
2020-10-23,260.209,10.0,108.6,11,1.3910228912373812,10.0,0.18450184501843658,11.0,-1.6900958154516286
2020-10-26,260.209,13.0,108.6,14,1.3910228912373812,13.0,0.18450184501843658,14.0,-1.6900958154516286
2020-10-27,260.209,14.0,108.6,15,1.3910228912373812,14.0,0.18450184501843658,15.0,-1.6900958154516286
2020-10-28,260.209,15.0,108.6,16,1.3910228912373812,15.0,0.18450184501843658,16.0,-1.6900958154516286
2020-10-29,260.209,16.0,108.6,17,1.3910228912373812,16.0,0.18450184501843658,17.0,-1.6900958154516286
2020-10-30,260.209,17.0,108.6,18,1.3910228912373812,17.0,0.18450184501843658,18.0,-1.6900958154516286
2020-11-02,260.209,20.0,108.6,21,1.3910228912373812,20.0,0.18450184501843658,21.0,-1.6900958154516286
2020-11-03,260.209,21.0,108.6,22,1.3910228912373812,21.0,0.18450184501843658,22.0,-1.6900958154516286
2020-11-04,260.209,22.0,108.6,23,1.3910228912373812,22.0,0.18450184501843658,23.0,-1.6900958154516286
2020-11-05,260.209,23.0,108.6,24,1.3910228912373812,23.0,0.18450184501843658,24.0,-1.6900958154516286
2020-11-06,260.209,24.0,108.6,25,1.3910228912373812,24.0,0.18450184501843658,25.0,-1.6900958154516286
2020-11-09,260.209,27.0,108.6,28,1.3910228912373812,27.0,0.18450184501843658,28.0,-1.6900958154516286
2020-11-10,260.209,28.0,108.6,29,1.3910228912373812,28.0,0.18450184501843658,29.0,-1.6900958154516286
2020-11-11,260.209,29.0,109.1,0,1.3910228912373812,29.0,0.5529953917050578,0.0,-0.5924056107584339
2020-11-12,260.325,0.0,109.1,1,1.2303863428671624,0.0,0.5529953917050578,1.0,-0.5924056107584339
2020-11-13,260.325,1.0,109.1,2,1.2303863428671624,1.0,0.5529953917050578,2.0,-0.5924056107584339
2020-11-16,260.325,4.0,109.1,5,1.2303863428671624,4.0,0.5529953917050578,5.0,-0.5924056107584339
2020-11-17,260.325,5.0,109.1,6,1.2303863428671624,5.0,0.5529953917050578,6.0,-0.5924056107584339
2020-11-18,260.325,6.0,109.1,7,1.2303863428671624,6.0,0.5529953917050578,7.0,-0.5924056107584339
2020-11-19,260.325,7.0,109.1,8,1.2303863428671624,7.0,0.5529953917050578,8.0,-0.5924056107584339
2020-11-20,260.325,8.0,109.1,9,1.2303863428671624,8.0,0.5529953917050578,9.0,-0.5924056107584339
2020-11-23,260.325,11.0,109.1,12,1.2303863428671624,11.0,0.5529953917050578,12.0,-0.5924056107584339
2020-11-24,260.325,12.0,109.1,13,1.2303863428671624,12.0,0.5529953917050578,13.0,-0.5924056107584339
2020-11-25,260.325,13.0,109.1,14,1.2303863428671624,13.0,0.5529953917050578,14.0,-0.5924056107584339
2020-11-26,260.325,14.0,109.1,15,1.2303863428671624,14.0,0.5529953917050578,15.0,-0.5924056107584339
2020-11-27,260.325,15.0,109.1,16,1.2303863428671624,15.0,0.5529953917050578,16.0,-0.5924056107584339
2020-11-30,260.325,18.0,109.1,19,1.2303863428671624,18.0,0.5529953917050578,19.0,-0.5924056107584339
2020-12-01,260.325,19.0,109.1,20,1.2303863428671624,19.0,0.5529953917050578,20.0,-0.5924056107584339
2020-12-02,260.325,20.0,109.1,21,1.2303863428671624,20.0,0.5529953917050578,21.0,-0.5924056107584339
2020-12-03,260.325,21.0,109.1,22,1.2303863428671624,21.0,0.5529953917050578,22.0,-0.5924056107584339
2020-12-04,260.325,22.0,109.1,23,1.2303863428671624,22.0,0.5529953917050578,23.0,-0.5924056107584339
2020-12-07,260.325,25.0,109.1,26,1.2303863428671624,25.0,0.5529953917050578,26.0,-0.5924056107584339
2020-12-08,260.325,26.0,109.1,27,1.2303863428671624,26.0,0.5529953917050578,27.0,-0.5924056107584339
2020-12-09,260.325,27.0,109.1,28,1.2303863428671624,27.0,0.5529953917050578,28.0,-0.5924056107584339
2020-12-10,260.817,0.0,109.1,29,1.1757452138405844,0.0,0.5529953917050578,29.0,-0.5924056107584339
2020-12-11,260.817,1.0,109.1,30,1.1757452138405844,1.0,0.5529953917050578,30.0,-0.5924056107584339
2020-12-14,260.817,4.0,109.1,2,1.1757452138405844,4.0,0.7386888273314796,2.0,-0.30287851933307286
2020-12-15,260.817,5.0,109.1,3,1.1757452138405844,5.0,0.7386888273314796,3.0,-0.30287851933307286
2020-12-16,260.817,6.0,109.1,4,1.1757452138405844,6.0,0.7386888273314796,4.0,-0.30287851933307286
2020-12-17,260.817,7.0,109.1,5,1.1757452138405844,7.0,0.7386888273314796,5.0,-0.30287851933307286
2020-12-18,260.817,8.0,109.1,6,1.1757452138405844,8.0,0.7386888273314796,6.0,-0.30287851933307286
2020-12-21,260.817,11.0,109.1,9,1.1757452138405844,11.0,0.7386888273314796,9.0,-0.30287851933307286
2020-12-22,260.817,12.0,109.1,10,1.1757452138405844,12.0,0.7386888273314796,10.0,-0.30287851933307286
2020-12-23,260.817,13.0,109.1,11,1.1757452138405844,13.0,0.7386888273314796,11.0,-0.30287851933307286
2020-12-24,260.817,14.0,109.1,12,1.1757452138405844,14.0,0.7386888273314796,12.0,-0.30287851933307286
2020-12-25,260.817,15.0,109.1,13,1.1757452138405844,15.0,0.7386888273314796,13.0,-0.30287851933307286
2020-12-28,260.817,18.0,109.1,16,1.1757452138405844,18.0,0.7386888273314796,16.0,-0.30287851933307286
2020-12-29,260.817,19.0,109.1,17,1.1757452138405844,19.0,0.7386888273314796,17.0,-0.30287851933307286
2020-12-30,260.817,20.0,109.1,18,1.1757452138405844,20.0,0.7386888273314796,18.0,-0.30287851933307286
2020-12-31,260.817,21.0,109.1,19,1.1757452138405844,21.0,0.7386888273314796,19.0,-0.30287851933307286
2021-01-01,260.817,22.0,109.1,20,1.1757452138405844,22.0,0.7386888273314796,20.0,-0.30287851933307286
2021-01-04,260.817,25.0,109.1,23,1.1757452138405844,25.0,0.7386888273314796,23.0,-0.30287851933307286
2021-01-05,260.817,26.0,109.1,24,1.1757452138405844,26.0,0.7386888273314796,24.0,-0.30287851933307286
2021-01-06,260.817,27.0,109.1,25,1.1757452138405844,27.0,0.7386888273314796,25.0,-0.30287851933307286
2021-01-07,260.817,28.0,109.1,26,1.1757452138405844,28.0,0.7386888273314796,26.0,-0.30287851933307286
2021-01-08,237.514,0.0,109.1,27,1.1757452138405844,29.0,0.7386888273314796,27.0,-0.30287851933307286
2021-01-11,237.514,3.0,108.9,0,1.1757452138405844,32.0,0.36866359447005337,0.0,-0.9978707188665582
2021-01-12,237.514,4.0,108.9,1,1.1757452138405844,33.0,0.36866359447005337,1.0,-0.9978707188665582
2021-01-13,261.775,0.0,108.9,2,1.3204191315779434,0.0,0.36866359447005337,2.0,-0.9978707188665582
2021-01-14,261.775,1.0,108.9,3,1.3204191315779434,1.0,0.36866359447005337,3.0,-0.9978707188665582
2021-01-15,261.775,2.0,108.9,4,1.3204191315779434,2.0,0.36866359447005337,4.0,-0.9978707188665582
2021-01-18,261.775,5.0,108.9,7,1.3204191315779434,5.0,0.36866359447005337,7.0,-0.9978707188665582
2021-01-19,261.775,6.0,108.9,8,1.3204191315779434,6.0,0.36866359447005337,8.0,-0.9978707188665582
2021-01-20,261.775,7.0,108.9,9,1.3204191315779434,7.0,0.36866359447005337,9.0,-0.9978707188665582
2021-01-21,261.775,8.0,108.9,10,1.3204191315779434,8.0,0.36866359447005337,10.0,-0.9978707188665582
2021-01-22,261.775,9.0,108.9,11,1.3204191315779434,9.0,0.36866359447005337,11.0,-0.9978707188665582
2021-01-25,261.775,12.0,108.9,14,1.3204191315779434,12.0,0.36866359447005337,14.0,-0.9978707188665582
2021-01-26,261.775,13.0,108.9,15,1.3204191315779434,13.0,0.36866359447005337,15.0,-0.9978707188665582
2021-01-27,261.775,14.0,108.9,16,1.3204191315779434,14.0,0.36866359447005337,16.0,-0.9978707188665582
2021-01-28,261.775,15.0,108.9,17,1.3204191315779434,15.0,0.36866359447005337,17.0,-0.9978707188665582
2021-01-29,261.775,16.0,108.9,18,1.3204191315779434,16.0,0.36866359447005337,18.0,-0.9978707188665582
2021-02-01,261.775,19.0,108.9,21,1.3204191315779434,19.0,0.36866359447005337,21.0,-0.9978707188665582
2021-02-02,261.775,20.0,108.9,22,1.3204191315779434,20.0,0.36866359447005337,22.0,-0.9978707188665582
2021-02-03,261.775,21.0,108.9,23,1.3204191315779434,21.0,0.36866359447005337,23.0,-0.9978707188665582
2021-02-04,261.775,22.0,108.9,24,1.3204191315779434,22.0,0.36866359447005337,24.0,-0.9978707188665582
2021-02-05,261.775,23.0,108.9,25,1.3204191315779434,23.0,0.36866359447005337,25.0,-0.9978707188665582
2021-02-08,255.942,0.0,108.9,28,1.3204191315779434,26.0,0.36866359447005337,28.0,-0.9978707188665582
2021-02-09,255.942,1.0,108.9,29,1.3204191315779434,27.0,0.36866359447005337,29.0,-0.9978707188665582
2021-02-10,262.231,0.0,108.9,30,1.3738437137002402,0.0,0.36866359447005337,30.0,-0.9978707188665582
2021-02-11,262.231,1.0,109.2,0,1.3738437137002402,1.0,0.6451612903225934,0.0,-0.4382549309311355
2021-02-12,262.231,2.0,109.2,1,1.3738437137002402,2.0,0.6451612903225934,1.0,-0.4382549309311355
2021-02-15,262.231,5.0,109.2,4,1.3738437137002402,5.0,0.6451612903225934,4.0,-0.4382549309311355
2021-02-16,262.231,6.0,109.2,5,1.3738437137002402,6.0,0.6451612903225934,5.0,-0.4382549309311355
2021-02-17,262.231,7.0,109.2,6,1.3738437137002402,7.0,0.6451612903225934,6.0,-0.4382549309311355
2021-02-18,262.231,8.0,109.2,7,1.3738437137002402,8.0,0.6451612903225934,7.0,-0.4382549309311355
2021-02-19,262.231,9.0,109.2,8,1.3738437137002402,9.0,0.6451612903225934,8.0,-0.4382549309311355
2021-02-22,262.231,12.0,109.2,11,1.3738437137002402,12.0,0.6451612903225934,11.0,-0.4382549309311355
2021-02-23,262.231,13.0,109.2,12,1.3738437137002402,13.0,0.6451612903225934,12.0,-0.4382549309311355
2021-02-24,262.231,14.0,109.2,13,1.3738437137002402,14.0,0.6451612903225934,13.0,-0.4382549309311355
2021-02-25,262.231,15.0,109.2,14,1.3738437137002402,15.0,0.6451612903225934,14.0,-0.4382549309311355
2021-02-26,262.231,16.0,109.2,15,1.3738437137002402,16.0,0.6451612903225934,15.0,-0.4382549309311355
2021-03-01,262.231,19.0,109.2,18,1.3738437137002402,19.0,0.6451612903225934,18.0,-0.4382549309311355
2021-03-02,262.231,20.0,109.2,19,1.3738437137002402,20.0,0.6451612903225934,19.0,-0.4382549309311355
2021-03-03,262.231,21.0,109.2,20,1.3738437137002402,21.0,0.6451612903225934,20.0,-0.4382549309311355
2021-03-04,262.231,22.0,109.2,21,1.3738437137002402,22.0,0.6451612903225934,21.0,-0.4382549309311355
2021-03-05,262.231,23.0,109.2,22,1.3738437137002402,23.0,0.6451612903225934,22.0,-0.4382549309311355
2021-03-08,262.231,26.0,109.2,25,1.3738437137002402,26.0,0.6451612903225934,25.0,-0.4382549309311355
2021-03-09,262.231,27.0,109.2,26,1.3738437137002402,27.0,0.6451612903225934,26.0,-0.4382549309311355
2021-03-10,263.161,0.0,109.2,27,1.6698167791706853,0.0,0.6451612903225934,27.0,-0.4382549309311355
2021-03-11,263.161,1.0,109.2,28,1.6698167791706853,1.0,0.6451612903225934,28.0,-0.4382549309311355
2021-03-12,263.161,2.0,109.2,29,1.6698167791706853,2.0,0.6451612903225934,29.0,-0.4382549309311355
2021-03-15,263.161,5.0,109.0,1,1.6698167791706853,5.0,0.7393715341959206,1.0,-0.3019547317385169
2021-03-16,263.161,6.0,109.0,2,1.6698167791706853,6.0,0.7393715341959206,2.0,-0.3019547317385169
2021-03-17,263.161,7.0,109.0,3,1.6698167791706853,7.0,0.7393715341959206,3.0,-0.3019547317385169
2021-03-18,263.161,8.0,109.0,4,1.6698167791706853,8.0,0.7393715341959206,4.0,-0.3019547317385169
2021-03-19,263.161,9.0,109.0,5,1.6698167791706853,9.0,0.7393715341959206,5.0,-0.3019547317385169
2021-03-22,263.161,12.0,109.0,8,1.6698167791706853,12.0,0.7393715341959206,8.0,-0.3019547317385169
2021-03-23,263.161,13.0,109.0,9,1.6698167791706853,13.0,0.7393715341959206,9.0,-0.3019547317385169
2021-03-24,263.161,14.0,109.0,10,1.6698167791706853,14.0,0.7393715341959206,10.0,-0.3019547317385169
2021-03-25,263.161,15.0,109.0,11,1.6698167791706853,15.0,0.7393715341959206,11.0,-0.3019547317385169
2021-03-26,263.161,16.0,109.0,12,1.6698167791706853,16.0,0.7393715341959206,12.0,-0.3019547317385169
2021-03-29,263.161,19.0,109.0,15,1.6698167791706853,19.0,0.7393715341959206,15.0,-0.3019547317385169
2021-03-30,263.161,20.0,109.0,16,1.6698167791706853,20.0,0.7393715341959206,16.0,-0.3019547317385169
2021-03-31,263.161,21.0,109.0,17,1.6698167791706853,21.0,0.7393715341959206,17.0,-0.3019547317385169
2021-04-01,263.161,22.0,109.0,18,1.6698167791706853,22.0,0.7393715341959206,18.0,-0.3019547317385169
2021-04-02,263.161,23.0,109.0,19,1.6698167791706853,23.0,0.7393715341959206,19.0,-0.3019547317385169
2021-04-05,263.161,26.0,109.0,22,1.6698167791706853,26.0,0.7393715341959206,22.0,-0.3019547317385169
2021-04-06,263.161,27.0,109.0,23,1.6698167791706853,27.0,0.7393715341959206,23.0,-0.3019547317385169
2021-04-07,263.161,28.0,109.0,24,1.6698167791706853,28.0,0.7393715341959206,24.0,-0.3019547317385169
2021-04-08,263.161,29.0,109.0,25,1.6698167791706853,29.0,0.7393715341959206,25.0,-0.3019547317385169
2021-04-09,263.161,30.0,109.0,26,1.6698167791706853,30.0,0.7393715341959206,26.0,-0.3019547317385169
2021-04-12,263.161,33.0,109.1,1,1.6698167791706853,33.0,0.4604051565377576,1.0,-0.7756484020716795
2021-04-13,264.793,0.0,109.1,2,2.6678187820641908,0.0,0.4604051565377576,2.0,-0.7756484020716795
2021-04-14,264.793,1.0,109.1,3,2.6678187820641908,1.0,0.4604051565377576,3.0,-0.7756484020716795
2021-04-15,264.793,2.0,109.1,4,2.6678187820641908,2.0,0.4604051565377576,4.0,-0.7756484020716795
2021-04-16,264.793,3.0,109.1,5,2.6678187820641908,3.0,0.4604051565377576,5.0,-0.7756484020716795
2021-04-19,264.793,6.0,109.1,8,2.6678187820641908,6.0,0.4604051565377576,8.0,-0.7756484020716795
2021-04-20,264.793,7.0,109.1,9,2.6678187820641908,7.0,0.4604051565377576,9.0,-0.7756484020716795
2021-04-21,264.793,8.0,109.1,10,2.6678187820641908,8.0,0.4604051565377576,10.0,-0.7756484020716795
2021-04-22,264.793,9.0,109.1,11,2.6678187820641908,9.0,0.4604051565377576,11.0,-0.7756484020716795
2021-04-23,264.793,10.0,109.1,12,2.6678187820641908,10.0,0.4604051565377576,12.0,-0.7756484020716795
2021-04-26,264.793,13.0,109.1,15,2.6678187820641908,13.0,0.4604051565377576,15.0,-0.7756484020716795
2021-04-27,264.793,14.0,109.1,16,2.6678187820641908,14.0,0.4604051565377576,16.0,-0.7756484020716795
2021-04-28,264.793,15.0,109.1,17,2.6678187820641908,15.0,0.4604051565377576,17.0,-0.7756484020716795
2021-04-29,264.793,16.0,109.1,18,2.6678187820641908,16.0,0.4604051565377576,18.0,-0.7756484020716795
2021-04-30,264.793,17.0,109.1,19,2.6678187820641908,17.0,0.4604051565377576,19.0,-0.7756484020716795
2021-05-03,264.793,20.0,109.1,22,2.6678187820641908,20.0,0.4604051565377576,22.0,-0.7756484020716795
2021-05-04,264.793,21.0,109.1,23,2.6678187820641908,21.0,0.4604051565377576,23.0,-0.7756484020716795
2021-05-05,264.793,22.0,109.1,24,2.6678187820641908,22.0,0.4604051565377576,24.0,-0.7756484020716795
2021-05-06,264.793,23.0,109.1,25,2.6678187820641908,23.0,0.4604051565377576,25.0,-0.7756484020716795
2021-05-07,264.793,24.0,109.1,26,2.6678187820641908,24.0,0.4604051565377576,26.0,-0.7756484020716795
2021-05-10,264.793,27.0,109.1,29,2.6678187820641908,27.0,0.4604051565377576,29.0,-0.7756484020716795
2021-05-11,264.793,28.0,109.1,30,2.6678187820641908,28.0,0.4604051565377576,30.0,-0.7756484020716795
2021-05-12,266.832,0.0,109.4,0,4.133077115360573,0.0,0.7366482504604255,0.0,-0.30564477282592584
2021-05-13,266.832,1.0,109.4,1,4.133077115360573,1.0,0.7366482504604255,1.0,-0.30564477282592584
2021-05-14,266.832,2.0,109.4,2,4.133077115360573,2.0,0.7366482504604255,2.0,-0.30564477282592584
2021-05-17,266.832,5.0,109.4,5,4.133077115360573,5.0,0.7366482504604255,5.0,-0.30564477282592584
2021-05-18,266.832,6.0,109.4,6,4.133077115360573,6.0,0.7366482504604255,6.0,-0.30564477282592584
2021-05-19,266.832,7.0,109.4,7,4.133077115360573,7.0,0.7366482504604255,7.0,-0.30564477282592584
2021-05-20,266.832,8.0,109.4,8,4.133077115360573,8.0,0.7366482504604255,8.0,-0.30564477282592584
2021-05-21,266.832,9.0,109.4,9,4.133077115360573,9.0,0.7366482504604255,9.0,-0.30564477282592584
2021-05-24,266.832,12.0,109.4,12,4.133077115360573,12.0,0.7366482504604255,12.0,-0.30564477282592584
2021-05-25,266.832,13.0,109.4,13,4.133077115360573,13.0,0.7366482504604255,13.0,-0.30564477282592584
2021-05-26,266.832,14.0,109.4,14,4.133077115360573,14.0,0.7366482504604255,14.0,-0.30564477282592584
2021-05-27,266.832,15.0,109.4,15,4.133077115360573,15.0,0.7366482504604255,15.0,-0.30564477282592584
2021-05-28,266.832,16.0,109.4,16,4.133077115360573,16.0,0.7366482504604255,16.0,-0.30564477282592584
2021-05-31,266.832,19.0,109.4,19,4.133077115360573,19.0,0.7366482504604255,19.0,-0.30564477282592584
2021-06-01,266.832,20.0,109.4,20,4.133077115360573,20.0,0.7366482504604255,20.0,-0.30564477282592584
2021-06-02,266.832,21.0,109.4,21,4.133077115360573,21.0,0.7366482504604255,21.0,-0.30564477282592584
2021-06-03,266.832,22.0,109.4,22,4.133077115360573,22.0,0.7366482504604255,22.0,-0.30564477282592584
2021-06-04,266.832,23.0,109.4,23,4.133077115360573,23.0,0.7366482504604255,23.0,-0.30564477282592584
2021-06-07,266.832,26.0,109.4,26,4.133077115360573,26.0,0.7366482504604255,26.0,-0.30564477282592584
2021-06-08,266.832,27.0,109.4,27,4.133077115360573,27.0,0.7366482504604255,27.0,-0.30564477282592584
2021-06-09,266.832,28.0,109.4,28,4.133077115360573,28.0,0.7366482504604255,28.0,-0.30564477282592584
2021-06-10,268.551,0.0,109.4,29,4.918257089467626,0.0,0.7366482504604255,29.0,-0.30564477282592584
2021-06-11,268.551,1.0,110.1,0,4.918257089467626,1.0,1.474654377880169,0.0,0.38842364225330234
2021-06-14,268.551,4.0,110.1,3,4.918257089467626,4.0,1.474654377880169,3.0,0.38842364225330234
2021-06-15,268.551,5.0,110.1,4,4.918257089467626,5.0,1.474654377880169,4.0,0.38842364225330234
2021-06-16,268.551,6.0,110.1,5,4.918257089467626,6.0,1.474654377880169,5.0,0.38842364225330234
2021-06-17,268.551,7.0,110.1,6,4.918257089467626,7.0,1.474654377880169,6.0,0.38842364225330234
2021-06-18,268.551,8.0,110.1,7,4.918257089467626,8.0,1.474654377880169,7.0,0.38842364225330234
2021-06-21,268.551,11.0,110.1,10,4.918257089467626,11.0,1.474654377880169,10.0,0.38842364225330234
2021-06-22,268.551,12.0,110.1,11,4.918257089467626,12.0,1.474654377880169,11.0,0.38842364225330234
2021-06-23,268.551,13.0,110.1,12,4.918257089467626,13.0,1.474654377880169,12.0,0.38842364225330234
2021-06-24,268.551,14.0,110.1,13,4.918257089467626,14.0,1.474654377880169,13.0,0.38842364225330234
2021-06-25,268.551,15.0,110.1,14,4.918257089467626,15.0,1.474654377880169,14.0,0.38842364225330234
2021-06-28,268.551,18.0,110.1,17,4.918257089467626,18.0,1.474654377880169,17.0,0.38842364225330234
2021-06-29,268.551,19.0,110.1,18,4.918257089467626,19.0,1.474654377880169,18.0,0.38842364225330234
2021-06-30,268.551,20.0,110.1,19,4.918257089467626,20.0,1.474654377880169,19.0,0.38842364225330234
2021-07-01,268.551,21.0,110.1,20,4.918257089467626,21.0,1.474654377880169,20.0,0.38842364225330234
2021-07-02,268.551,22.0,110.1,21,4.918257089467626,22.0,1.474654377880169,21.0,0.38842364225330234
2021-07-05,268.551,25.0,110.1,24,4.918257089467626,25.0,1.474654377880169,24.0,0.38842364225330234
2021-07-06,268.551,26.0,110.1,25,4.918257089467626,26.0,1.474654377880169,25.0,0.38842364225330234
2021-07-07,268.551,27.0,110.1,26,4.918257089467626,27.0,1.474654377880169,26.0,0.38842364225330234
2021-07-08,268.551,28.0,110.1,27,4.918257089467626,28.0,1.474654377880169,27.0,0.38842364225330234
2021-07-09,268.551,29.0,110.1,28,4.918257089467626,29.0,1.474654377880169,28.0,0.38842364225330234
2021-07-12,268.551,32.0,110.8,0,4.918257089467626,32.0,2.1198156682027625,0.0,0.7513291359426799
2021-07-13,270.981,0.0,110.8,1,5.295632620349999,0.0,2.1198156682027625,1.0,0.7513291359426799
2021-07-14,270.981,1.0,110.8,2,5.295632620349999,1.0,2.1198156682027625,2.0,0.7513291359426799
2021-07-15,270.981,2.0,110.8,3,5.295632620349999,2.0,2.1198156682027625,3.0,0.7513291359426799
2021-07-16,270.981,3.0,110.8,4,5.295632620349999,3.0,2.1198156682027625,4.0,0.7513291359426799
